2019/5/13,3675.7597,3702.9012,3658.0004,3668.7255,10339186000,3668.7255
2019/5/14,3630.4388,3683.2619,3630.4388,3645.1503,10231346000,3645.1503
2019/5/15,3674.9931,3741.0406,3674.9931,3727.0923,11016176900,3727.0923
2019/5/16,3720.039,3745.1405,3707.9032,3743.9635,11625827400,3743.9635
2019/5/17,3744.8751,3745.3555,3637.5826,3648.7609,12845324500,3648.7609
2019/5/20,3635.7357,3644.5,3583.8324,3617.7924,10896347700,3617.7924
2019/5/21,3619.4369,3690.0884,3610.6817,3666.7762,11102292000,3666.7762
2019/5/22,3663.1533,3679.2727,3634.7479,3649.3796,9834612800,3649.3796
2019/5/23,3629.5284,3631.4743,3578.1129,3583.9646,9989778100,3583.9646
2019/5/24,3584.9016,3623.3904,3580.7853,3593.9139,8093404800,3593.9139
2019/5/27,3592.6027,3648.0267,3556.2567,3637.1971,10883087100,3637.1971
2019/5/28,3633.0182,3683.2306,3627.7878,3672.2605,11788624000,3672.2605
2019/5/29,3642.5415,3693.2273,3637.3481,3663.909,9335544100,3663.909
2019/5/30,3648.8495,3650.9718,3612.6248,3641.1833,9420256100,3641.1833
2019/5/31,3640.9963,3668.1796,3627.5448,3629.7893,8922226700,3629.7893
2019/6/3,3640.6126,3672.8136,3613.1274,3632.0127,10072318000,3632.0127
2019/6/4,3632.5602,3636.128,3584.4612,3598.4666,8709709400,3598.4666
2019/6/5,3627.7947,3634.4536,3593.9515,3597.105,8864202000,3597.105
2019/6/6,3601.0356,3601.0356,3557.0167,3564.6778,8553440300,3564.6778
2019/6/10,3578.0084,3623.7301,3568.2787,3610.7435,9237506100,3610.7435
2019/6/11,3617.5239,3723.1419,3617.5239,3719.2759,14348280600,3719.2759
2019/6/12,3706.8635,3711.8793,3683.9394,3691.0957,11917885300,3691.0957
2019/6/13,3689.5834,3697.5917,3654.2742,3685.3933,9633171800,3685.3933
2019/6/14,3690.4763,3709.6521,3650.9096,3654.8799,10181700400,3654.8799
2019/6/17,3654.4433,3683.7743,3645.4982,3654.8248,7297667800,3654.8248
2019/6/18,3661.1299,3675.6452,3638.78,3667.6185,7069226600,3667.6185
2019/6/19,3761.3381,3771.347,3715.1331,3715.9381,12559571500,3715.9381
2019/6/20,3718.9416,3845.7912,3717.1857,3828.5183,16887207300,3828.5183
2019/6/21,3832.7321,3856.0856,3817.3068,3833.9383,15363515500,3833.9383
2019/6/24,3836.3051,3853.5452,3819.7692,3841.2659,10008462100,3841.2659
2019/6/25,3837.4259,3838.0578,3755.0099,3801.3098,12407591200,3801.3098
2019/6/26,3779.5125,3809.758,3771.7164,3794.331,8182028300,3794.331
2019/6/27,3807.5376,3854.0801,3805.8328,3834.8172,10531635800,3834.8172
2019/6/28,3832.0599,3835.2326,3803.0546,3825.5873,8476613900,3825.5873
2019/7/1,3899.3313,3936.668,3886.909,3935.8116,15837034000,3935.8116
2019/7/2,3931.0486,3942.4257,3918.9378,3937.1691,13186349600,3937.1691
2019/7/3,3927.4365,3927.4365,3878.8405,3893.5341,11199260300,3893.5341
2019/7/4,3895.1978,3906.8894,3854.693,3873.1019,9934225600,3873.1019
2019/7/5,3875.3736,3900.3095,3857.928,3893.2025,7400652700,3893.2025
2019/7/8,3875.7547,3875.7547,3775.0259,3802.7897,10953908600,3802.7897
2019/7/9,3798.0954,3811.0993,3774.7641,3793.1297,7484273200,3793.1297
2019/7/10,3807.9497,3810.396,3774.2304,3786.739,7283394800,3786.739
2019/7/11,3806.1855,3830.7387,3774.4137,3785.221,7531196500,3785.221
2019/7/12,3783.0733,3820.2354,3774.5224,3808.7311,7546596700,3808.7311
2019/7/15,3792.6409,3844.8683,3745.8549,3824.1878,10120522200,3824.1878
2019/7/16,3819.2474,3828.3256,3799.8665,3806.8449,8073095200,3806.8449
2019/7/17,3800.1064,3820.2713,3787.8973,3804.6384,9518388500,3804.6384
2019/7/18,3793.1893,3793.3916,3767.9958,3768.4019,8749644500,3768.4019
2019/7/19,3787.5079,3828.1514,3787.5079,3807.9551,8808614900,3807.9551
2019/7/22,3813.5022,3816.5387,3765.4428,3781.6832,9210137700,3781.6832
2019/7/23,3783.5411,3792.9647,3768.7614,3789.9135,7131334600,3789.9135
2019/7/24,3803.5867,3840.0579,3803.5738,3819.8325,9094068400,3819.8325
2019/7/25,3821.3898,3851.0665,3812.9532,3851.0665,9374041700,3851.0665
2019/7/26,3835.2281,3863.5878,3832.5223,3858.5688,8325930000,3858.5688
2019/7/29,3857.9394,3862.7467,3842.426,3854.2704,8481437000,3854.2704
2019/7/30,3861.5698,3890.7298,3861.5698,3870.3176,9412395500,3870.3176
2019/7/31,3856.745,3856.745,3830.0914,3835.3589,8215115500,3835.3589
2019/8/1,3819.3242,3831.2641,3791.546,3803.4694,8411418000,3803.4694
2019/8/2,3729.1309,3754.5326,3720.0584,3747.4379,10833589700,3747.4379
2019/8/5,3724.4097,3739.5031,3675.6884,3675.6884,10132598100,3675.6884
2019/8/6,3609.1118,3649.8953,3575.8626,3636.3289,12983387100,3636.3289
2019/8/7,3654.6323,3659.0778,3621.431,3621.431,8423871600,3621.431
2019/8/8,3651.3571,3675.4603,3646.9386,3669.2936,8845770700,3669.2936
2019/8/9,3686.7493,3689.1774,3628.1163,3633.5296,8529558000,3633.5296
2019/8/12,3647.8661,3699.1047,3643.3161,3699.1047,8208305600,3699.1047
2019/8/13,3675.5868,3686.4302,3658.0126,3665.7515,7650030200,3665.7515
2019/8/14,3712.0657,3717.5579,3680.6086,3682.4015,9120259000,3682.4015
2019/8/15,3618.0092,3694.2985,3612.1108,3694.0006,8859883200,3694.0006
2019/8/16,3697.9407,3738.0964,3687.0751,3710.5386,8831916900,3710.5386
2019/8/19,3736.0344,3791.0946,3720.6894,3791.0946,13932701300,3791.0946
2019/8/20,3786.026,3799.8977,3778.7306,3787.7324,10860208800,3787.7324
2019/8/21,3778.3091,3792.5955,3775.4474,3781.7579,8229988000,3781.7579
2019/8/22,3793.8552,3797.329,3771.2048,3793.5061,8580779200,3793.5061
2019/8/23,3796.8821,3829.3607,3788.0345,3820.8638,8795458300,3820.8638
2019/8/26,3756.3618,3778.8665,3753.1646,3765.9105,9385926900,3765.9105
2019/8/27,3791.4587,3848.2358,3790.873,3816.9459,12473147800,3816.9459
2019/8/28,3818.8125,3822.5883,3790.1384,3802.5844,8875081200,3802.5844
2019/8/29,3805.494,3808.5954,3774.3968,3790.1867,8408338700,3790.1867
2019/8/30,3816.678,3828.9698,3778.9189,3799.5863,9669515000,3799.5863
2019/9/2,3803.689,3855.7768,3799.8166,3848.3198,11028934900,3848.3198
2019/9/3,3852.5794,3856.6813,3833.7571,3853.6106,9771463100,3853.6106
2019/9/4,3848.6483,3886.0012,3846.4215,3886.0012,12662861500,3886.0012
2019/9/5,3909.2087,3970.0038,3909.2087,3925.323,18165623100,3925.323
2019/9/6,3946.6854,3948.5397,3922.3361,3948.5075,12188237600,3948.5075
2019/9/9,3980.9577,3985.239,3954.8755,3972.9484,14680975400,3972.9484
2019/9/10,3976.8697,3976.9225,3938.7441,3959.265,13088938600,3959.265
2019/9/11,3969.6757,3971.2237,3922.9531,3930.0999,13159487500,3930.0999
2019/9/12,3944.6917,3975.9311,3933.4366,3972.3799,11024127300,3972.3799
2019/9/16,3981.3616,3982.204,3943.3734,3957.7154,11025980500,3957.7154
2019/9/17,3947.1577,3947.1577,3879.4852,3891.2208,11369431700,3891.2208
2019/9/18,3902.9947,3923.1462,3902.5109,3910.0837,8205615200,3910.0837
2019/9/19,3923.9631,3924.3823,3897.0666,3924.3823,8598423800,3924.3823
2019/9/20,3933.4594,3942.224,3921.4124,3935.6511,10345595500,3935.6511
2019/9/23,3925.1858,3925.1858,3868.214,3890.6616,9403622500,3890.6616
2019/9/24,3895.8661,3927.0115,3886.1404,3901.0758,8778323000,3901.0758
2019/9/25,3887.5548,3889.839,3867.2277,3870.9837,8952083500,3870.9837
2019/9/26,3884.7022,3890.7452,3840.2472,3841.1388,10269830100,3841.1388
2019/9/27,3843.4584,3859.5003,3832.2466,3852.6534,7400394700,3852.6534
2019/9/30,3842.0741,3857.2319,3813.5491,3814.5282,6593131300,3814.5282
2019/10/8,3818.5894,3861.6429,3818.5894,3837.6791,7665786000,3837.6791
2019/10/9,3822.6068,3845.3403,3805.0671,3843.2392,7585451200,3843.2392
2019/10/10,3838.4865,3877.142,3829.4328,3874.6391,7922269400,3874.6391
2019/10/11,3885.5198,3922.3694,3868.8417,3911.7253,9341257700,3911.7253
2019/10/14,3944.8593,3983.8117,3934.7325,3953.2411,12239361100,3953.2411
2019/10/15,3953.1645,3953.1645,3928.151,3936.2498,8527394900,3936.2498
2019/10/16,3939.276,3964.0456,3919.0169,3922.6854,8322970700,3922.6854
2019/10/17,3929.386,3935.8123,3913.9173,3925.2216,6486374500,3925.2216
2019/10/18,3935.4199,3940.5409,3864.9652,3869.3777,8232114000,3869.3777
2019/10/21,3865.3436,3884.7447,3856.0374,3880.8398,7418291800,3880.8398
2019/10/22,3896.3149,3897.4352,3870.5486,3895.8809,6891856600,3895.8809
2019/10/23,3892.6766,3901.4243,3862.1965,3871.0848,7019862500,3871.0848
2019/10/24,3877.9239,3890.1955,3852.5828,3870.6678,7133457500,3870.6678
2019/10/25,3871.7687,3899.7223,3849.0337,3896.7923,7745362000,3896.7923
2019/10/28,3904.9824,3927.7959,3897.8175,3926.585,9740602000,3926.585
2019/10/29,3929.7077,3932.3745,3910.226,3910.226,8225707500,3910.226
2019/10/30,3904.7172,3908.0999,3883.4468,3891.2255,7787292300,3891.2255
2019/10/31,3906.8593,3907.1505,3878.8757,3886.7519,8671453900,3886.7519
2019/11/1,3883.8084,3956.0797,3876.4164,3952.3872,10068961200,3952.3872
2019/11/4,3964.0052,3985.3573,3964.0052,3978.1216,10419385500,3978.1216
2019/11/5,3982.1155,4030.6381,3970.8664,4002.8128,11291188000,4002.8128
2019/11/6,4006.327,4007.5012,3973.7762,3984.8816,9731295200,3984.8816
2019/11/7,3984.5529,4005.3829,3975.5475,3991.8749,8725489800,3991.8749
2019/11/8,4017.6742,4022.0362,3971.5726,3973.0107,9710694800,3973.0107
2019/11/11,3948.6186,3948.6186,3897.5504,3902.9783,9415562100,3902.9783
2019/11/12,3905.9584,3914.8821,3877.7397,3903.6888,7654306900,3903.6888
2019/11/13,3905.2831,3908.4196,3882.4314,3899.9815,7674907800,3899.9815
2019/11/14,3905.9284,3916.9459,3895.1415,3905.857,8700844600,3905.857
2019/11/15,3908.4891,3915.1049,3877.0892,3877.0892,8373091700,3877.0892
2019/11/18,3874.4405,3913.1029,3868.3166,3907.9291,7664599300,3907.9291
2019/11/19,3904.0996,3947.0392,3902.3776,3947.0392,8216102500,3947.0392
2019/11/20,3940.1344,3943.2273,3901.9865,3907.8641,7681533300,3907.8641
2019/11/21,3894.539,3901.8262,3875.9682,3889.598,6913053800,3889.598
2019/11/22,3894.1742,3918.8385,3833.5033,3849.9948,9104263900,3849.9948
2019/11/25,3850.966,3878.2507,3839.4201,3878.2061,10606628900,3878.2061
2019/11/26,3893.4349,3899.1097,3869.5948,3891.6533,11151353700,3891.6533
2019/11/27,3883.429,3889.9783,3862.7011,3875.6186,7643730500,3875.6186
2019/11/28,3877.9012,3887.6903,3852.0105,3862.3029,6523011900,3862.3029
2019/11/29,3857.1883,3861.6584,3804.8291,3828.6706,7414433100,3828.6706
2019/12/2,3835.5128,3854.7509,3829.3126,3836.0589,7741217300,3836.0589
2019/12/3,3829.212,3851.1205,3811.6281,3851.0873,7361124000,3851.0873
2019/12/4,3841.6627,3852.9922,3831.0747,3849.819,7968338500,3849.819
2019/12/5,3863.6086,3883.4031,3859.8223,3879.3638,8905119300,3879.3638
2019/12/6,3885.0582,3902.3853,3878.7002,3902.3853,7864888700,3902.3853
2019/12/9,3909.5297,3911.9682,3885.2507,3895.4468,9535380600,3895.4468
2019/12/10,3886.444,3900.959,3882.0877,3900.3843,8626292800,3900.3843
2019/12/11,3907.1592,3909.3854,3890.341,3902.7492,9976548000,3902.7492
2019/12/12,3908.4537,3908.4537,3886.1188,3891.0242,8470833000,3891.0242
2019/12/13,3928.0044,3969.4568,3925.2757,3968.2211,14857134900,3968.2211
2019/12/16,3970.7092,3987.5866,3953.5126,3987.5464,14848667000,3987.5464
2019/12/17,3987.7426,4067.1355,3984.5193,4041.7996,20116293700,4041.7996
2019/12/18,4039.724,4057.64,4025.3433,4032.7826,15135176400,4032.7826
2019/12/19,4034.6159,4038.5435,4014.8951,4027.1495,11790055800,4027.1495
2019/12/20,4032.1519,4046.7261,4014.9296,4017.2527,12126766200,4017.2527
2019/12/23,4014.6929,4032.1721,3964.3798,3967.0962,12281624600,3967.0962
2019/12/24,3971.56,3994.5092,3963.6653,3992.9581,9598904500,3992.9581
2019/12/25,3988.6574,4000.5556,3976.3559,3990.8671,9493889000,3990.8671
2019/12/26,3993.6686,4025.9879,3993.5413,4025.9879,10886064000,4025.9879
2019/12/27,4029.2454,4066.7964,4019.7223,4022.0278,15092641100,4022.0278
2019/12/30,4015.5195,4083.6901,4001.4951,4081.6334,15597148800,4081.6334
2019/12/31,4077.7519,4098.1444,4069.0086,4096.5821,12326425800,4096.5821
